GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1990,B21AB1990,B21AC1990,B21AD1990,B21AE1990,B21AF1990,B21AG1990,B21AH1990,B21AI1990,B21AJ1990
"G5300390","1990","Washington","53","530","Klickitat County","039","0390","Klickitat County",7687,17,290,372,,7696,9,291,254,
"G5300410","1990","Washington","53","530","Lewis County","041","0410","Lewis County",28237,133,341,481,,29426,56,300,384,
"G5300430","1990","Washington","53","530","Lincoln County","043","0430","Lincoln County",4324,4,70,28,,4333,11,64,30,
"G5300450","1990","Washington","53","530","Mason County","045","0450","Mason County",18316,304,716,446,,17453,28,714,364,
"G5300470","1990","Washington","53","530","Okanogan County","047","0470","Okanogan County",13744,26,1787,1271,,13871,26,1810,815,
"G5300490","1990","Washington","53","530","Pacific County","049","0490","Pacific County",8695,46,269,326,,8988,11,250,297,
"G5300510","1990","Washington","53","530","Pend Oreille County","051","0510","Pend Oreille County",4294,5,107,20,,4346,7,99,37,
"G5300530","1990","Washington","53","530","Pierce County","053","0530","Pierce County",248943,22906,4192,16834,,249699,19304,4152,20173,
"G5300550","1990","Washington","53","530","San Juan County","055","0550","San Juan County",4848,16,37,66,,4963,7,42,56,
"G5300570","1990","Washington","53","530","Skagit County","057","0570","Skagit County",36468,168,816,1753,,37665,112,896,1677,
"G5300590","1990","Washington","53","530","Skamania County","059","0590","Skamania County",4073,2,105,44,,3914,3,93,55,
"G5300610","1990","Washington","53","530","Snohomish County","061","0610","Snohomish County",216662,2777,3151,9604,,217874,1990,3271,10313,
"G5300630","1990","Washington","53","530","Spokane County","063","0630","Spokane County",166039,2911,2641,4189,,175835,2194,2898,4657,
"G5300650","1990","Washington","53","530","Stevens County","065","0650","Stevens County",14367,42,890,155,,14380,23,917,174,
"G5300670","1990","Washington","53","530","Thurston County","067","0670","Thurston County",72240,1622,1235,3479,,75981,1242,1263,4176,
"G5300690","1990","Washington","53","530","Wahkiakum County","069","0690","Wahkiakum County",1605,3,25,22,,1613,0,28,31,
"G5300710","1990","Washington","53","530","Walla Walla County","071","0710","Walla Walla County",21363,534,226,2266,,21927,186,133,1804,
"G5300730","1990","Washington","53","530","Whatcom County","073","0730","Whatcom County",58454,396,2038,1960,,60775,254,1976,1927,
"G5300750","1990","Washington","53","530","Whitman County","075","0750","Whitman County",18394,303,118,1234,,17259,187,130,1150,
"G5300770","1990","Washington","53","530","Yakima County","077","0770","Yakima County",67765,1031,4082,20907,,71749,907,4323,18059,
"G5400010","1990","West Virginia","54","540","Barbour County","001","0010","Barbour County",7322,73,79,30,,8011,75,81,28,
"G5400030","1990","West Virginia","54","540","Berkeley County","003","0030","Berkeley County",27958,1170,42,230,,28553,1039,47,214,
"G5400050","1990","West Virginia","54","540","Boone County","005","0050","Boone County",12431,108,20,14,,13159,106,9,23,
"G5400070","1990","West Virginia","54","540","Braxton County","007","0070","Braxton County",6250,27,13,14,,6655,19,4,16,
"G5400090","1990","West Virginia","54","540","Brooke County","009","0090","Brooke County",12773,116,15,31,,13900,86,14,57,
"G5400110","1990","West Virginia","54","540","Cabell County","011","0110","Cabell County",43064,1895,53,317,,49039,2071,59,329,
"G5400130","1990","West Virginia","54","540","Calhoun County","013","0130","Calhoun County",3843,0,6,19,,3993,2,8,14,
"G5400150","1990","West Virginia","54","540","Clay County","015","0150","Clay County",4912,0,4,2,,5056,1,3,5,
"G5400170","1990","West Virginia","54","540","Doddridge County","017","0170","Doddridge County",3449,1,11,3,,3503,1,20,6,
"G5400190","1990","West Virginia","54","540","Fayette County","019","0190","Fayette County",21474,1373,31,112,,23223,1644,31,64,
"G5400210","1990","West Virginia","54","540","Gilmer County","021","0210","Gilmer County",3761,25,5,13,,3832,7,3,23,
"G5400230","1990","West Virginia","54","540","Grant County","023","0230","Grant County",5052,57,11,12,,5221,49,11,15,
"G5400250","1990","West Virginia","54","540","Greenbrier County","025","0250","Greenbrier County",15950,617,17,35,,17346,660,25,43,
"G5400270","1990","West Virginia","54","540","Hampshire County","027","0270","Hampshire County",8083,51,14,24,,8231,61,16,18,
"G5400290","1990","West Virginia","54","540","Hancock County","029","0290","Hancock County",16379,410,24,59,,17756,491,17,97,
"G5400310","1990","West Virginia","54","540","Hardy County","031","0310","Hardy County",5292,105,6,5,,5452,104,8,5,
"G5400330","1990","West Virginia","54","540","Harrison County","033","0330","Harrison County",32242,483,47,120,,35814,492,44,129,
"G5400350","1990","West Virginia","54","540","Jackson County","035","0350","Jackson County",12647,9,18,20,,13170,7,22,45,
"G5400370","1990","West Virginia","54","540","Jefferson County","037","0370","Jefferson County",16233,1298,36,122,,16726,1363,22,126,
"G5400390","1990","West Virginia","54","540","Kanawha County","039","0390","Kanawha County",90703,6334,121,753,,101316,7458,121,813,
"G5400410","1990","West Virginia","54","540","Lewis County","041","0410","Lewis County",8307,30,13,29,,8779,18,13,34,
"G5400430","1990","West Virginia","54","540","Lincoln County","043","0430","Lincoln County",10484,2,9,10,,10853,4,7,13,
"G5400450","1990","West Virginia","54","540","Logan County","045","0450","Logan County",19985,598,27,122,,21392,768,25,115,
"G5400470","1990","West Virginia","54","540","McDowell County","047","0470","McDowell County",14476,2075,16,17,,15931,2679,19,20,
"G5400490","1990","West Virginia","54","540","Marion County","049","0490","Marion County",25719,836,54,85,,29357,1023,69,106,
"G5400510","1990","West Virginia","54","540","Marshall County","051","0510","Marshall County",17919,140,14,52,,19083,64,19,65,
"G5400530","1990","West Virginia","54","540","Mason County","053","0530","Mason County",12130,55,12,39,,12818,57,14,53,
"G5400550","1990","West Virginia","54","540","Mercer County","055","0550","Mercer County",28418,1839,48,142,,32002,2294,40,197,
"G5400570","1990","West Virginia","54","540","Mineral County","057","0570","Mineral County",12537,354,8,31,,13329,381,4,53,
"G5400590","1990","West Virginia","54","540","Mingo County","059","0590","Mingo County",16040,380,9,41,,16771,443,12,43,
"G5400610","1990","West Virginia","54","540","Monongalia County","061","0610","Monongalia County",35402,1071,65,935,,36368,765,60,843,
"G5400630","1990","West Virginia","54","540","Monroe County","063","0630","Monroe County",5920,83,13,2,,6290,76,12,10,
"G5400650","1990","West Virginia","54","540","Morgan County","065","0650","Morgan County",5819,48,13,10,,6166,44,12,16,
"G5400670","1990","West Virginia","54","540","Nicholas County","067","0670","Nicholas County",13067,2,17,28,,13603,2,15,41,
"G5400690","1990","West Virginia","54","540","Ohio County","069","0690","Ohio County",22637,817,14,180,,26154,867,17,185,
"G5400710","1990","West Virginia","54","540","Pendleton County","071","0710","Pendleton County",3925,86,1,6,,3944,81,0,11,
"G5400730","1990","West Virginia","54","540","Pleasants County","073","0730","Pleasants County",3651,10,3,4,,3862,7,5,4,
"G5400750","1990","West Virginia","54","540","Pocahontas County","075","0750","Pocahontas County",4439,38,8,2,,4481,31,5,4,
"G5400770","1990","West Virginia","54","540","Preston County","077","0770","Preston County",14248,40,11,19,,14648,33,16,22,
"G5400790","1990","West Virginia","54","540","Putnam County","079","0790","Putnam County",20795,69,28,81,,21704,58,22,78,
"G5400810","1990","West Virginia","54","540","Raleigh County","081","0810","Raleigh County",33333,2574,44,243,,37021,3309,57,238,
"G5400830","1990","West Virginia","54","540","Randolph County","083","0830","Randolph County",13489,166,23,50,,13955,57,14,49,
"G5400850","1990","West Virginia","54","540","Ritchie County","085","0850","Ritchie County",4957,6,2,4,,5254,1,2,7,
"G5400870","1990","West Virginia","54","540","Roane County","087","0870","Roane County",7420,1,10,15,,7636,3,15,20,
"G5400890","1990","West Virginia","54","540","Summers County","089","0890","Summers County",6223,148,12,13,,7121,580,26,81,
"G5400910","1990","West Virginia","54","540","Taylor County","091","0910","Taylor County",7254,50,11,11,,7739,46,7,26,
"G5400930","1990","West Virginia","54","540","Tucker County","093","0930","Tucker County",3739,2,4,8,,3964,2,2,7,
"G5400950","1990","West Virginia","54","540","Tyler County","095","0950","Tyler County",4789,1,9,6,,4968,3,7,13,
"G5400970","1990","West Virginia","54","540","Upshur County","097","0970","Upshur County",11039,76,22,39,,11592,45,20,34,
"G5400990","1990","West Virginia","54","540","Wayne County","099","0990","Wayne County",20043,12,26,26,,21446,7,47,29,
"G5401010","1990","West Virginia","54","540","Webster County","101","1010","Webster County",5192,1,3,8,,5512,2,5,6,
"G5401030","1990","West Virginia","54","540","Wetzel County","103","1030","Wetzel County",9216,11,8,18,,9968,5,4,28,
"G5401050","1990","West Virginia","54","540","Wirt County","105","1050","Wirt County",2537,4,0,2,,2647,0,0,2,
"G5401070","1990","West Virginia","54","540","Wood County","107","1070","Wood County",40650,424,69,203,,44919,369,62,219,
"G5401090","1990","West Virginia","54","540","Wyoming County","109","1090","Wyoming County",13960,102,21,20,,14713,132,19,23,
"G5500010","1990","Wisconsin","55","550","Adams County","001","0010","Adams County",7747,356,95,136,,7254,19,30,45,
"G5500030","1990","Wisconsin","55","550","Ashland County","003","0030","Ashland County",7202,12,731,30,,7547,5,747,33,
"G5500050","1990","Wisconsin","55","550","Barron County","005","0050","Barron County",19944,18,95,74,,20402,22,114,81,
"G5500070","1990","Wisconsin","55","550","Bayfield County","007","0070","Bayfield County",6422,14,640,16,,6285,15,600,16,
"G5500090","1990","Wisconsin","55","550","Brown County","009","0090","Brown County",90657,757,1907,1594,,95964,255,1962,1498,
"G5500110","1990","Wisconsin","55","550","Buffalo County","011","0110","Buffalo County",6799,5,9,12,,6722,0,13,24,
"G5500130","1990","Wisconsin","55","550","Burnett County","013","0130","Burnett County",6180,10,268,13,,6317,12,264,20,
"G5500150","1990","Wisconsin","55","550","Calumet County","015","0150","Calumet County",16886,14,65,98,,17024,15,81,108,
"G5500170","1990","Wisconsin","55","550","Chippewa County","017","0170","Chippewa County",25597,21,68,144,,26257,10,82,181,
"G5500190","1990","Wisconsin","55","550","Clark County","019","0190","Clark County",15755,16,49,48,,15682,13,42,42,
"G5500210","1990","Wisconsin","55","550","Columbia County","021","0210","Columbia County",21973,226,74,117,,22496,17,62,123,
"G5500230","1990","Wisconsin","55","550","Crawford County","023","0230","Crawford County",7823,27,13,32,,7968,23,13,41,
"G5500250","1990","Wisconsin","55","550","Dane County","025","0250","Dane County",168762,5463,596,5592,,175855,5048,605,5164,
"G5500270","1990","Wisconsin","55","550","Dodge County","027","0270","Dodge County",37658,1111,136,255,,37042,31,79,247,
"G5500290","1990","Wisconsin","55","550","Door County","029","0290","Door County",12465,13,86,44,,12922,16,92,52,
"G5500310","1990","Wisconsin","55","550","Douglas County","031","0310","Douglas County",19628,113,390,156,,20826,57,415,173,
"G5500330","1990","Wisconsin","55","550","Dunn County","033","0330","Dunn County",17398,98,48,354,,17531,74,47,359,
"G5500350","1990","Wisconsin","55","550","Eau Claire County","035","0350","Eau Claire County",39300,149,222,1167,,42902,89,245,1109,
"G5500370","1990","Wisconsin","55","550","Florence County","037","0370","Florence County",2307,2,9,4,,2255,2,5,6,
"G5500390","1990","Wisconsin","55","550","Fond du Lac County","039","0390","Fond du Lac County",43066,92,142,386,,45694,165,155,383,
"G5500410","1990","Wisconsin","55","550","Forest County","041","0410","Forest County",3921,92,394,13,,3921,35,386,14,
"G5500430","1990","Wisconsin","55","550","Grant County","043","0430","Grant County",24618,49,38,150,,24220,27,38,124,
"G5500450","1990","Wisconsin","55","550","Green County","045","0450","Green County",14794,17,28,42,,15379,6,23,50,
"G5500470","1990","Wisconsin","55","550","Green Lake County","047","0470","Green Lake County",8934,10,22,98,,9452,11,20,104,
"G5500490","1990","Wisconsin","55","550","Iowa County","049","0490","Iowa County",9977,5,10,14,,10116,2,11,15,
"G5500510","1990","Wisconsin","55","550","Iron County","051","0510","Iron County",3017,0,17,3,,3104,1,8,3,
"G5500530","1990","Wisconsin","55","550","Jackson County","053","0530","Jackson County",8016,37,345,26,,7798,10,329,27,
"G5500550","1990","Wisconsin","55","550","Jefferson County","055","0550","Jefferson County",32918,92,80,362,,33784,97,96,354,
"G5500570","1990","Wisconsin","55","550","Juneau County","057","0570","Juneau County",10516,21,78,74,,10791,10,88,72,
"G5500590","1990","Wisconsin","55","550","Kenosha County","059","0590","Kenosha County",58293,2515,242,1690,,60894,2780,230,1537,
"G5500610","1990","Wisconsin","55","550","Kewaunee County","061","0610","Kewaunee County",9428,14,29,14,,9338,10,23,22,
"G5500630","1990","Wisconsin","55","550","La Crosse County","063","0630","La Crosse County",45121,276,167,1460,,49198,162,173,1347,
"G5500650","1990","Wisconsin","55","550","Lafayette County","065","0650","Lafayette County",7908,9,11,13,,8101,5,10,19,
"G5500670","1990","Wisconsin","55","550","Langlade County","067","0670","Langlade County",9367,8,76,30,,9924,5,61,34,
"G5500690","1990","Wisconsin","55","550","Lincoln County","069","0690","Lincoln County",13211,62,54,42,,13501,22,42,59,
"G5500710","1990","Wisconsin","55","550","Manitowoc County","071","0710","Manitowoc County",38494,72,151,635,,40236,43,167,623,
"G5500730","1990","Wisconsin","55","550","Marathon County","073","0730","Marathon County",55419,56,220,1290,,56770,33,270,1342,
"G5500750","1990","Wisconsin","55","550","Marinette County","075","0750","Marinette County",19707,4,73,44,,20573,4,77,66,
"G5500770","1990","Wisconsin","55","550","Marquette County","077","0770","Marquette County",6035,15,25,35,,6139,16,24,32,
"G5500780","1990","Wisconsin","55","550","Menominee County","078","0780","Menominee County",209,0,1691,4,,207,0,1778,1,
"G5500790","1990","Wisconsin","55","550","Milwaukee County","079","0790","Milwaukee County",341984,90234,3372,19211,,376934,105236,3622,18682,
"G5500810","1990","Wisconsin","55","550","Monroe County","081","0810","Monroe County",18057,88,147,100,,17926,53,154,108,
"G5500830","1990","Wisconsin","55","550","Oconto County","083","0830","Oconto County",14958,12,104,27,,14968,6,108,43,
"G5500850","1990","Wisconsin","55","550","Oneida County","085","0850","Oneida County",15400,40,105,31,,15920,18,118,47,
"G5500870","1990","Wisconsin","55","550","Outagamie County","087","0870","Outagamie County",67103,134,977,1168,,68940,72,988,1128,
"G5500890","1990","Wisconsin","55","550","Ozaukee County","089","0890","Ozaukee County",35532,247,53,243,,36144,245,74,293,
"G5500910","1990","Wisconsin","55","550","Pepin County","091","0910","Pepin County",3496,2,8,8,,3574,0,10,9,
"G5500930","1990","Wisconsin","55","550","Pierce County","093","0930","Pierce County",16135,54,31,105,,16231,28,56,125,
